time,H
1.0677966101694913,0.9009063444108761
1.5593220338983047,0.7800604229607251
2.0508474576271185,0.6688821752265861
2.5593220338983045,0.5697885196374622
3.11864406779661,0.42960725075528705
3.8305084745762707,0.3305135951661632
4.830508474576271,0.22175226586102736

